Algorithms,MaxCost,TimeTaken,Parameters
TransformAndConquer,606,0.000000,16
SpaceAndTimeTradeOffs,606,0.000000,16
DynamicProgramming,606,0.000000,16
IterativeImprovement,606,0.000000,16
Greedy,606,0.000000,16
TransformAndConquer,369,0.000000,17
SpaceAndTimeTradeOffs,369,0.000000,17
DynamicProgramming,369,0.000000,17
IterativeImprovement,369,0.000000,17
Greedy,369,0.000000,17
TransformAndConquer,653,0.000000,18
SpaceAndTimeTradeOffs,653,0.000000,18
DynamicProgramming,653,0.000000,18
IterativeImprovement,653,0.000000,18
Greedy,653,0.000000,18
TransformAndConquer,737,0.000000,19
SpaceAndTimeTradeOffs,737,0.000000,19
DynamicProgramming,737,0.000000,19
IterativeImprovement,737,0.000000,19
Greedy,737,0.000000,19
TransformAndConquer,736,0.000000,20
SpaceAndTimeTradeOffs,736,0.000000,20
DynamicProgramming,736,0.001000,20
IterativeImprovement,736,0.000000,20
Greedy,736,0.000000,20
TransformAndConquer,800,0.000000,21
SpaceAndTimeTradeOffs,800,0.000000,21
DynamicProgramming,800,0.000000,21
IterativeImprovement,800,0.000000,21
Greedy,800,0.000000,21
TransformAndConquer,687,0.000000,22
SpaceAndTimeTradeOffs,687,0.000000,22
DynamicProgramming,687,0.000000,22
IterativeImprovement,687,0.000000,22
Greedy,687,0.000000,22
TransformAndConquer,894,0.000000,23
SpaceAndTimeTradeOffs,894,0.000000,23
DynamicProgramming,894,0.000000,23
IterativeImprovement,894,0.000000,23
Greedy,894,0.000000,23
TransformAndConquer,940,0.000000,24
SpaceAndTimeTradeOffs,940,0.000000,24
DynamicProgramming,940,0.000000,24
IterativeImprovement,940,0.000000,24
Greedy,940,0.000000,24
TransformAndConquer,1575,0.000000,25
SpaceAndTimeTradeOffs,1575,0.000000,25
DynamicProgramming,1575,0.001000,25
IterativeImprovement,1575,0.000000,25
Greedy,1575,0.000000,25
TransformAndConquer,895,0.000000,26
SpaceAndTimeTradeOffs,895,0.000000,26
DynamicProgramming,895,0.001000,26
IterativeImprovement,895,0.000000,26
Greedy,895,0.000000,26
TransformAndConquer,1312,0.000000,27
SpaceAndTimeTradeOffs,1312,0.000000,27
DynamicProgramming,1312,0.000000,27
IterativeImprovement,1312,0.000000,27
Greedy,1312,0.000000,27
TransformAndConquer,1108,0.000000,28
SpaceAndTimeTradeOffs,1108,0.000000,28
DynamicProgramming,1108,0.001000,28
IterativeImprovement,1108,0.000000,28
Greedy,1108,0.000000,28
TransformAndConquer,1326,0.000000,29
SpaceAndTimeTradeOffs,1326,0.000000,29
DynamicProgramming,1326,0.001000,29
IterativeImprovement,1326,0.000000,29
Greedy,1326,0.000000,29
TransformAndConquer,1493,0.000000,30
SpaceAndTimeTradeOffs,1493,0.000000,30
DynamicProgramming,1493,0.001000,30
IterativeImprovement,1493,0.000000,30
Greedy,1493,0.000000,30
TransformAndConquer,1030,0.000000,31
SpaceAndTimeTradeOffs,1030,0.000000,31
DynamicProgramming,1030,0.001000,31
IterativeImprovement,1030,0.000000,31
Greedy,1030,0.000000,31
TransformAndConquer,1118,0.000000,32
SpaceAndTimeTradeOffs,1118,0.000000,32
DynamicProgramming,1118,0.000000,32
IterativeImprovement,1118,0.000000,32
Greedy,1118,0.000000,32
TransformAndConquer,1421,0.000000,33
SpaceAndTimeTradeOffs,1421,0.001000,33
DynamicProgramming,1421,0.001000,33
IterativeImprovement,1421,0.000000,33
Greedy,1421,0.000000,33
TransformAndConquer,1477,0.000000,34
SpaceAndTimeTradeOffs,1477,0.000000,34
DynamicProgramming,1477,0.001000,34
IterativeImprovement,1477,0.000000,34
Greedy,1477,0.000000,34
TransformAndConquer,1344,0.000000,35
SpaceAndTimeTradeOffs,1344,0.000000,35
DynamicProgramming,1344,0.000000,35
IterativeImprovement,1344,0.000000,35
Greedy,1344,0.000000,35
TransformAndConquer,1570,0.000000,36
SpaceAndTimeTradeOffs,1570,0.000000,36
DynamicProgramming,1570,0.001000,36
IterativeImprovement,1570,0.000000,36
Greedy,1570,0.000000,36
TransformAndConquer,1984,0.000000,37
SpaceAndTimeTradeOffs,1984,0.000000,37
DynamicProgramming,1984,0.001000,37
IterativeImprovement,1984,0.000000,37
Greedy,1984,0.000000,37
TransformAndConquer,1712,0.000000,38
SpaceAndTimeTradeOffs,1712,0.000000,38
DynamicProgramming,1712,0.000000,38
IterativeImprovement,1712,0.000000,38
Greedy,1712,0.000000,38
TransformAndConquer,1877,0.000000,39
SpaceAndTimeTradeOffs,1877,0.000000,39
DynamicProgramming,1877,0.000000,39
IterativeImprovement,1877,0.000000,39
Greedy,1877,0.000000,39
TransformAndConquer,1546,0.000000,40
SpaceAndTimeTradeOffs,1546,0.000000,40
DynamicProgramming,1546,0.001000,40
IterativeImprovement,1546,0.000000,40
Greedy,1546,0.000000,40
TransformAndConquer,1932,0.000000,41
SpaceAndTimeTradeOffs,1932,0.000000,41
DynamicProgramming,1932,0.000000,41
IterativeImprovement,1932,0.000000,41
Greedy,1932,0.000000,41
TransformAndConquer,2350,0.000000,42
SpaceAndTimeTradeOffs,2350,0.001000,42
DynamicProgramming,2350,0.000000,42
IterativeImprovement,2350,0.000000,42
Greedy,2350,0.000000,42
TransformAndConquer,2074,0.000000,43
SpaceAndTimeTradeOffs,2074,0.001000,43
DynamicProgramming,2074,0.001000,43
IterativeImprovement,2074,0.000000,43
Greedy,2074,0.000000,43
TransformAndConquer,2423,0.000000,44
SpaceAndTimeTradeOffs,2423,0.000000,44
DynamicProgramming,2423,0.000000,44
IterativeImprovement,2423,0.000000,44
Greedy,2423,0.000000,44
TransformAndConquer,2164,0.000000,45
SpaceAndTimeTradeOffs,2164,0.000000,45
DynamicProgramming,2164,0.000000,45
IterativeImprovement,2164,0.000000,45
Greedy,2164,0.000000,45
TransformAndConquer,2110,0.000000,46
SpaceAndTimeTradeOffs,2110,0.001000,46
DynamicProgramming,2110,0.001000,46
IterativeImprovement,2110,0.000000,46
Greedy,2110,0.000000,46
TransformAndConquer,2205,0.000000,47
SpaceAndTimeTradeOffs,2205,0.001000,47
DynamicProgramming,2205,0.001000,47
IterativeImprovement,2205,0.000000,47
Greedy,2205,0.000000,47
TransformAndConquer,2417,0.000000,48
SpaceAndTimeTradeOffs,2417,0.000000,48
DynamicProgramming,2417,0.001000,48
IterativeImprovement,2417,0.000000,48
Greedy,2417,0.000000,48
TransformAndConquer,2471,0.000000,49
SpaceAndTimeTradeOffs,2471,0.000000,49
DynamicProgramming,2471,0.001000,49
IterativeImprovement,2471,0.000000,49
Greedy,2471,0.000000,49
TransformAndConquer,5825,0.000000,50
SpaceAndTimeTradeOffs,5825,0.000000,50
DynamicProgramming,5825,0.001000,50
IterativeImprovement,5825,0.000000,50
Greedy,5825,0.000000,50
TransformAndConquer,2256,0.000000,51
SpaceAndTimeTradeOffs,2256,0.000000,51
DynamicProgramming,2256,0.001000,51
IterativeImprovement,2256,0.000000,51
Greedy,2256,0.000000,51
TransformAndConquer,2669,0.000000,52
SpaceAndTimeTradeOffs,2669,0.000000,52
DynamicProgramming,2669,0.002000,52
IterativeImprovement,2669,0.000000,52
Greedy,2669,0.000000,52
TransformAndConquer,2570,0.000000,53
SpaceAndTimeTradeOffs,2570,0.000000,53
DynamicProgramming,2570,0.001000,53
IterativeImprovement,2570,0.000000,53
Greedy,2570,0.000000,53
TransformAndConquer,2701,0.000000,54
SpaceAndTimeTradeOffs,2701,0.000000,54
DynamicProgramming,2701,0.001000,54
IterativeImprovement,2701,0.000000,54
Greedy,2701,0.000000,54
TransformAndConquer,2705,0.000000,55
SpaceAndTimeTradeOffs,2705,0.000000,55
DynamicProgramming,2705,0.001000,55
IterativeImprovement,2705,0.000000,55
Greedy,2705,0.000000,55
TransformAndConquer,3159,0.000000,56
SpaceAndTimeTradeOffs,3159,0.000000,56
DynamicProgramming,3159,0.001000,56
IterativeImprovement,3159,0.000000,56
Greedy,3159,0.000000,56
TransformAndConquer,2914,0.000000,57
SpaceAndTimeTradeOffs,2914,0.000000,57
DynamicProgramming,2914,0.002000,57
IterativeImprovement,2914,0.000000,57
Greedy,2914,0.000000,57
TransformAndConquer,2924,0.000000,58
SpaceAndTimeTradeOffs,2924,0.001000,58
DynamicProgramming,2924,0.001000,58
IterativeImprovement,2924,0.000000,58
Greedy,2924,0.000000,58
TransformAndConquer,2716,0.000000,59
SpaceAndTimeTradeOffs,2716,0.001000,59
DynamicProgramming,2716,0.002000,59
IterativeImprovement,2716,0.000000,59
Greedy,2716,0.000000,59
TransformAndConquer,3580,0.000000,60
SpaceAndTimeTradeOffs,3580,0.001000,60
DynamicProgramming,3580,0.002000,60
IterativeImprovement,3580,0.000000,60
Greedy,3580,0.000000,60
TransformAndConquer,3155,0.000000,61
SpaceAndTimeTradeOffs,3155,0.001000,61
DynamicProgramming,3155,0.001000,61
IterativeImprovement,3155,0.000000,61
Greedy,3155,0.000000,61
TransformAndConquer,3514,0.000000,62
SpaceAndTimeTradeOffs,3514,0.001000,62
DynamicProgramming,3514,0.001000,62
IterativeImprovement,3514,0.001000,62
Greedy,3514,0.000000,62
TransformAndConquer,3482,0.000000,63
SpaceAndTimeTradeOffs,3482,0.001000,63
DynamicProgramming,3482,0.001000,63
IterativeImprovement,3482,0.000000,63
Greedy,3482,0.000000,63
TransformAndConquer,3399,0.000000,64
SpaceAndTimeTradeOffs,3399,0.001000,64
DynamicProgramming,3399,0.001000,64
IterativeImprovement,3399,0.000000,64
Greedy,3399,0.000000,64
TransformAndConquer,4201,0.000000,65
SpaceAndTimeTradeOffs,4201,0.000000,65
DynamicProgramming,4201,0.001000,65
IterativeImprovement,4201,0.000000,65
Greedy,4201,0.000000,65
TransformAndConquer,3978,0.000000,66
SpaceAndTimeTradeOffs,3978,0.001000,66
DynamicProgramming,3978,0.007000,66
IterativeImprovement,3978,0.000000,66
Greedy,3978,0.000000,66
TransformAndConquer,4242,0.000000,67
SpaceAndTimeTradeOffs,4242,0.001000,67
DynamicProgramming,4242,0.003000,67
IterativeImprovement,4242,0.000000,67
Greedy,4242,0.000000,67
TransformAndConquer,4117,0.000000,68
SpaceAndTimeTradeOffs,4117,0.001000,68
DynamicProgramming,4117,0.002000,68
IterativeImprovement,4117,0.000000,68
Greedy,4117,0.000000,68
TransformAndConquer,4443,0.000000,69
SpaceAndTimeTradeOffs,4442,0.000000,69
DynamicProgramming,4442,0.002000,69
IterativeImprovement,4442,0.000000,69
Greedy,4435,0.000000,69
TransformAndConquer,4468,0.000000,70
SpaceAndTimeTradeOffs,4468,0.001000,70
DynamicProgramming,4468,0.002000,70
IterativeImprovement,4468,0.000000,70
Greedy,4468,0.000000,70
TransformAndConquer,3741,0.000000,71
SpaceAndTimeTradeOffs,3740,0.000000,71
DynamicProgramming,3740,0.002000,71
IterativeImprovement,3740,0.000000,71
Greedy,3737,0.000000,71
TransformAndConquer,4419,0.000000,72
SpaceAndTimeTradeOffs,4419,0.001000,72
DynamicProgramming,4419,0.002000,72
IterativeImprovement,4419,0.000000,72
Greedy,4418,0.000000,72
TransformAndConquer,4641,0.000000,73
SpaceAndTimeTradeOffs,4636,0.001000,73
DynamicProgramming,4636,0.002000,73
IterativeImprovement,4636,0.000000,73
Greedy,4626,0.000000,73
TransformAndConquer,4921,0.000000,74
SpaceAndTimeTradeOffs,4921,0.001000,74
DynamicProgramming,4921,0.002000,74
IterativeImprovement,4921,0.000000,74
Greedy,4914,0.000000,74
TransformAndConquer,4656,0.000000,75
SpaceAndTimeTradeOffs,4656,0.000000,75
DynamicProgramming,4656,0.003000,75
IterativeImprovement,4654,0.000000,75
Greedy,4649,0.000000,75
TransformAndConquer,4764,0.000000,76
SpaceAndTimeTradeOffs,4764,0.001000,76
DynamicProgramming,4764,0.002000,76
IterativeImprovement,4764,0.000000,76
Greedy,4753,0.000000,76
TransformAndConquer,4502,0.000000,77
SpaceAndTimeTradeOffs,4501,0.001000,77
DynamicProgramming,4501,0.002000,77
IterativeImprovement,4496,0.000000,77
Greedy,4491,0.000000,77
TransformAndConquer,4863,0.000000,78
SpaceAndTimeTradeOffs,4863,0.000000,78
DynamicProgramming,4863,0.002000,78
IterativeImprovement,4863,0.000000,78
Greedy,4823,0.000000,78
TransformAndConquer,5176,0.000000,79
SpaceAndTimeTradeOffs,5175,0.001000,79
DynamicProgramming,5175,0.002000,79
IterativeImprovement,5175,0.000000,79
Greedy,5146,0.000000,79
TransformAndConquer,5249,0.000000,80
SpaceAndTimeTradeOffs,5246,0.000000,80
DynamicProgramming,5246,0.002000,80
IterativeImprovement,5237,0.000000,80
Greedy,5218,0.000000,80
TransformAndConquer,5564,0.000000,81
SpaceAndTimeTradeOffs,5562,0.001000,81
DynamicProgramming,5562,0.002000,81
IterativeImprovement,5561,0.000000,81
Greedy,5544,0.000000,81
TransformAndConquer,5023,0.000000,82
SpaceAndTimeTradeOffs,5021,0.002000,82
DynamicProgramming,5021,0.005000,82
IterativeImprovement,5016,0.000000,82
Greedy,4983,0.000000,82
TransformAndConquer,5544,0.000000,83
SpaceAndTimeTradeOffs,5543,0.000000,83
DynamicProgramming,5543,0.002000,83
IterativeImprovement,5543,0.000000,83
Greedy,5543,0.000000,83
TransformAndConquer,5618,0.000000,84
SpaceAndTimeTradeOffs,5617,0.001000,84
DynamicProgramming,5617,0.002000,84
IterativeImprovement,5617,0.000000,84
Greedy,5601,0.000000,84
TransformAndConquer,5583,0.000000,85
SpaceAndTimeTradeOffs,5583,0.001000,85
DynamicProgramming,5583,0.003000,85
IterativeImprovement,5582,0.000000,85
Greedy,5557,0.000000,85
TransformAndConquer,5812,0.000000,86
SpaceAndTimeTradeOffs,5810,0.001000,86
DynamicProgramming,5810,0.003000,86
IterativeImprovement,5810,0.000000,86
Greedy,5756,0.000000,86
TransformAndConquer,5180,0.000000,87
SpaceAndTimeTradeOffs,5169,0.001000,87
DynamicProgramming,5169,0.002000,87
IterativeImprovement,5163,0.000000,87
Greedy,5092,0.000000,87
TransformAndConquer,6373,0.000000,88
SpaceAndTimeTradeOffs,6369,0.001000,88
DynamicProgramming,6369,0.003000,88
IterativeImprovement,6365,0.000000,88
Greedy,6339,0.000000,88
TransformAndConquer,6358,0.000000,89
SpaceAndTimeTradeOffs,6357,0.001000,89
DynamicProgramming,6357,0.004000,89
IterativeImprovement,6357,0.000000,89
Greedy,6282,0.000000,89
TransformAndConquer,6561,0.000000,90
SpaceAndTimeTradeOffs,6558,0.001000,90
DynamicProgramming,6558,0.002000,90
IterativeImprovement,6554,0.000000,90
Greedy,6395,0.000000,90
TransformAndConquer,5309,0.000000,91
SpaceAndTimeTradeOffs,5305,0.001000,91
DynamicProgramming,5305,0.002000,91
IterativeImprovement,5303,0.000000,91
Greedy,5264,0.000000,91
TransformAndConquer,6103,0.000000,92
SpaceAndTimeTradeOffs,6100,0.001000,92
DynamicProgramming,6100,0.002000,92
IterativeImprovement,6097,0.000000,92
Greedy,6100,0.000000,92
TransformAndConquer,6963,0.000000,93
SpaceAndTimeTradeOffs,6962,0.001000,93
DynamicProgramming,6962,0.003000,93
IterativeImprovement,6962,0.000000,93
Greedy,6961,0.000000,93
TransformAndConquer,6552,0.000000,94
SpaceAndTimeTradeOffs,6542,0.001000,94
DynamicProgramming,6542,0.003000,94
IterativeImprovement,6542,0.000000,94
Greedy,6446,0.000000,94
TransformAndConquer,6768,0.000000,95
SpaceAndTimeTradeOffs,6762,0.001000,95
DynamicProgramming,6762,0.003000,95
IterativeImprovement,6755,0.001000,95
Greedy,6722,0.000000,95
TransformAndConquer,6687,0.000000,96
SpaceAndTimeTradeOffs,6686,0.002000,96
DynamicProgramming,6686,0.003000,96
IterativeImprovement,6686,0.000000,96
Greedy,6661,0.000000,96
TransformAndConquer,6819,0.000000,97
SpaceAndTimeTradeOffs,6814,0.002000,97
DynamicProgramming,6814,0.003000,97
IterativeImprovement,6795,0.000000,97
Greedy,6658,0.000000,97
TransformAndConquer,6445,0.000000,98
SpaceAndTimeTradeOffs,6443,0.002000,98
DynamicProgramming,6443,0.003000,98
IterativeImprovement,6438,0.001000,98
Greedy,6417,0.000000,98
TransformAndConquer,6731,0.000000,99
SpaceAndTimeTradeOffs,6728,0.001000,99
DynamicProgramming,6728,0.003000,99
IterativeImprovement,6728,0.000000,99
Greedy,6579,0.000000,99
TransformAndConquer,21928,0.000000,100
SpaceAndTimeTradeOffs,21921,0.001000,100
DynamicProgramming,21921,0.003000,100
IterativeImprovement,21921,0.001000,100
Greedy,21530,0.000000,100
TransformAndConquer,6852,0.000000,101
SpaceAndTimeTradeOffs,6848,0.002000,101
DynamicProgramming,6848,0.004000,101
IterativeImprovement,6836,0.000000,101
Greedy,6525,0.000000,101
TransformAndConquer,6985,0.000000,102
SpaceAndTimeTradeOffs,6978,0.001000,102
DynamicProgramming,6978,0.003000,102
IterativeImprovement,6973,0.000000,102
Greedy,6920,0.000000,102
TransformAndConquer,8304,0.000000,103
SpaceAndTimeTradeOffs,8302,0.001000,103
DynamicProgramming,8302,0.002000,103
IterativeImprovement,8299,0.000000,103
Greedy,8057,0.000000,103
TransformAndConquer,7835,0.000000,104
SpaceAndTimeTradeOffs,7831,0.001000,104
DynamicProgramming,7831,0.003000,104
IterativeImprovement,7831,0.000000,104
Greedy,7731,0.000000,104
TransformAndConquer,7514,0.000000,105
SpaceAndTimeTradeOffs,7509,0.002000,105
DynamicProgramming,7509,0.003000,105
IterativeImprovement,7509,0.000000,105
Greedy,7352,0.000000,105
TransformAndConquer,7317,0.000000,106
SpaceAndTimeTradeOffs,7313,0.001000,106
DynamicProgramming,7313,0.004000,106
IterativeImprovement,7309,0.000000,106
Greedy,7137,0.000000,106
TransformAndConquer,7608,0.000000,107
SpaceAndTimeTradeOffs,7605,0.002000,107
DynamicProgramming,7605,0.004000,107
IterativeImprovement,7605,0.000000,107
Greedy,7499,0.000000,107
TransformAndConquer,8812,0.000000,108
SpaceAndTimeTradeOffs,8802,0.001000,108
DynamicProgramming,8802,0.003000,108
IterativeImprovement,8802,0.001000,108
Greedy,8581,0.001000,108
TransformAndConquer,8413,0.000000,109
SpaceAndTimeTradeOffs,8410,0.001000,109
DynamicProgramming,8410,0.004000,109
IterativeImprovement,8399,0.000000,109
Greedy,8278,0.000000,109
TransformAndConquer,7998,0.000000,110
SpaceAndTimeTradeOffs,7995,0.001000,110
DynamicProgramming,7995,0.004000,110
IterativeImprovement,7986,0.000000,110
Greedy,7787,0.000000,110
TransformAndConquer,8367,0.000000,111
SpaceAndTimeTradeOffs,8364,0.001000,111
DynamicProgramming,8364,0.004000,111
IterativeImprovement,8351,0.000000,111
Greedy,8073,0.000000,111
TransformAndConquer,7925,0.000000,112
SpaceAndTimeTradeOffs,7919,0.002000,112
DynamicProgramming,7919,0.004000,112
IterativeImprovement,7916,0.001000,112
Greedy,7718,0.000000,112
TransformAndConquer,8571,0.000000,113
SpaceAndTimeTradeOffs,8567,0.002000,113
DynamicProgramming,8567,0.004000,113
IterativeImprovement,8567,0.000000,113
Greedy,8285,0.000000,113
TransformAndConquer,9763,0.000000,114
SpaceAndTimeTradeOffs,9763,0.002000,114
DynamicProgramming,9763,0.004000,114
IterativeImprovement,9763,0.000000,114
Greedy,9650,0.000000,114
TransformAndConquer,7853,0.000000,115
SpaceAndTimeTradeOffs,7845,0.002000,115
DynamicProgramming,7845,0.004000,115
IterativeImprovement,7842,0.000000,115
Greedy,7740,0.000000,115
TransformAndConquer,8793,0.000000,116
SpaceAndTimeTradeOffs,8791,0.001000,116
DynamicProgramming,8791,0.003000,116
IterativeImprovement,8789,0.000000,116
Greedy,8634,0.001000,116
TransformAndConquer,9185,0.000000,117
SpaceAndTimeTradeOffs,9183,0.002000,117
DynamicProgramming,9183,0.007000,117
IterativeImprovement,9183,0.000000,117
Greedy,8988,0.000000,117
TransformAndConquer,8742,0.000000,118
SpaceAndTimeTradeOffs,8736,0.002000,118
DynamicProgramming,8736,0.004000,118
IterativeImprovement,8720,0.001000,118
Greedy,8454,0.000000,118
TransformAndConquer,9101,0.000000,119
SpaceAndTimeTradeOffs,9098,0.003000,119
DynamicProgramming,9098,0.005000,119
IterativeImprovement,9098,0.000000,119
Greedy,8826,0.000000,119
TransformAndConquer,9173,0.000000,120
SpaceAndTimeTradeOffs,9171,0.002000,120
DynamicProgramming,9171,0.004000,120
IterativeImprovement,9161,0.001000,120
Greedy,8911,0.000000,120
TransformAndConquer,9216,0.000000,121
SpaceAndTimeTradeOffs,9210,0.003000,121
DynamicProgramming,9210,0.004000,121
IterativeImprovement,9208,0.001000,121
Greedy,8800,0.000000,121
TransformAndConquer,9330,0.000000,122
SpaceAndTimeTradeOffs,9326,0.001000,122
DynamicProgramming,9326,0.004000,122
IterativeImprovement,9320,0.000000,122
Greedy,8812,0.000000,122
TransformAndConquer,8698,0.000000,123
SpaceAndTimeTradeOffs,8697,0.002000,123
DynamicProgramming,8697,0.006000,123
IterativeImprovement,8685,0.000000,123
Greedy,8333,0.000000,123
TransformAndConquer,10453,0.000000,124
SpaceAndTimeTradeOffs,10451,0.003000,124
DynamicProgramming,10451,0.006000,124
IterativeImprovement,10446,0.000000,124
Greedy,10189,0.000000,124
TransformAndConquer,10323,0.000000,125
SpaceAndTimeTradeOffs,10320,0.002000,125
DynamicProgramming,10320,0.004000,125
IterativeImprovement,10320,0.000000,125
Greedy,9820,0.000000,125
TransformAndConquer,9761,0.000000,126
SpaceAndTimeTradeOffs,9757,0.002000,126
DynamicProgramming,9757,0.006000,126
IterativeImprovement,9757,0.000000,126
Greedy,9398,0.000000,126
TransformAndConquer,10103,0.000000,127
SpaceAndTimeTradeOffs,10100,0.002000,127
DynamicProgramming,10100,0.005000,127
IterativeImprovement,10097,0.000000,127
Greedy,9764,0.000000,127
TransformAndConquer,10202,0.000000,128
SpaceAndTimeTradeOffs,10196,0.002000,128
DynamicProgramming,10196,0.004000,128
IterativeImprovement,10170,0.000000,128
Greedy,9405,0.000000,128
TransformAndConquer,10915,0.000000,129
SpaceAndTimeTradeOffs,10906,0.002000,129
DynamicProgramming,10906,0.005000,129
IterativeImprovement,10902,0.000000,129
Greedy,10251,0.000000,129
TransformAndConquer,10455,0.001000,130
SpaceAndTimeTradeOffs,10452,0.002000,130
DynamicProgramming,10452,0.007000,130
IterativeImprovement,10445,0.000000,130
Greedy,10214,0.000000,130
TransformAndConquer,11218,0.000000,131
SpaceAndTimeTradeOffs,11212,0.002000,131
DynamicProgramming,11212,0.005000,131
IterativeImprovement,11202,0.000000,131
Greedy,10674,0.000000,131
TransformAndConquer,10691,0.000000,132
SpaceAndTimeTradeOffs,10685,0.002000,132
DynamicProgramming,10685,0.005000,132
IterativeImprovement,10685,0.000000,132
Greedy,10310,0.000000,132
TransformAndConquer,10817,0.000000,133
SpaceAndTimeTradeOffs,10806,0.002000,133
DynamicProgramming,10806,0.005000,133
IterativeImprovement,10800,0.000000,133
Greedy,10296,0.000000,133
TransformAndConquer,10698,0.000000,134
SpaceAndTimeTradeOffs,10690,0.002000,134
DynamicProgramming,10690,0.006000,134
IterativeImprovement,10680,0.000000,134
Greedy,10229,0.000000,134
TransformAndConquer,10912,0.000000,135
SpaceAndTimeTradeOffs,10904,0.003000,135
DynamicProgramming,10904,0.006000,135
IterativeImprovement,10897,0.001000,135
Greedy,10415,0.000000,135
TransformAndConquer,10910,0.000000,136
SpaceAndTimeTradeOffs,10905,0.003000,136
DynamicProgramming,10905,0.006000,136
IterativeImprovement,10904,0.000000,136
Greedy,10351,0.000000,136
TransformAndConquer,12174,0.000000,137
SpaceAndTimeTradeOffs,12167,0.003000,137
DynamicProgramming,12167,0.006000,137
IterativeImprovement,12161,0.000000,137
Greedy,11462,0.000000,137
TransformAndConquer,10385,0.000000,138
SpaceAndTimeTradeOffs,10383,0.002000,138
DynamicProgramming,10383,0.006000,138
IterativeImprovement,10372,0.000000,138
Greedy,9822,0.000000,138
TransformAndConquer,11250,0.000000,139
SpaceAndTimeTradeOffs,11250,0.003000,139
DynamicProgramming,11250,0.006000,139
IterativeImprovement,11250,0.000000,139
Greedy,11006,0.000000,139
TransformAndConquer,11246,0.000000,140
SpaceAndTimeTradeOffs,11239,0.006000,140
DynamicProgramming,11239,0.009000,140
IterativeImprovement,11229,0.000000,140
Greedy,10606,0.000000,140
TransformAndConquer,13510,0.000000,141
SpaceAndTimeTradeOffs,13502,0.005000,141
DynamicProgramming,13502,0.006000,141
IterativeImprovement,13490,0.000000,141
Greedy,12971,0.000000,141
TransformAndConquer,12177,0.000000,142
SpaceAndTimeTradeOffs,12170,0.002000,142
DynamicProgramming,12170,0.006000,142
IterativeImprovement,12168,0.000000,142
Greedy,11477,0.000000,142
TransformAndConquer,11140,0.000000,143
SpaceAndTimeTradeOffs,11133,0.003000,143
DynamicProgramming,11133,0.007000,143
IterativeImprovement,11124,0.000000,143
Greedy,10291,0.000000,143
TransformAndConquer,11375,0.000000,144
SpaceAndTimeTradeOffs,11370,0.002000,144
DynamicProgramming,11370,0.007000,144
IterativeImprovement,11358,0.001000,144
Greedy,10722,0.000000,144
TransformAndConquer,11516,0.000000,145
SpaceAndTimeTradeOffs,11508,0.003000,145
DynamicProgramming,11508,0.007000,145
IterativeImprovement,11508,0.001000,145
Greedy,10575,0.000000,145
TransformAndConquer,12306,0.000000,146
SpaceAndTimeTradeOffs,12296,0.003000,146
DynamicProgramming,12296,0.007000,146
IterativeImprovement,12294,0.000000,146
Greedy,11545,0.000000,146
TransformAndConquer,11524,0.000000,147
SpaceAndTimeTradeOffs,11519,0.003000,147
DynamicProgramming,11519,0.010000,147
IterativeImprovement,11515,0.000000,147
Greedy,10695,0.000000,147
TransformAndConquer,12802,0.000000,148
