Algorithms,MaxCost,TimeTaken,Parameters
Greedy,17974,0.000030,219
GeneticAlgorithm,18945,1.705382,219
TransformAndConquer,21590,0.000020,220
SpaceAndTimeTradeOffs,21583,0.006570,220
DynamicProgramming,21583,0.011846,220
IterativeImprovement,21570,0.000283,220
Greedy,18089,0.000027,220
GeneticAlgorithm,19358,1.699936,220
TransformAndConquer,20972,0.000019,221
SpaceAndTimeTradeOffs,20962,0.006498,221
DynamicProgramming,20962,0.012194,221
IterativeImprovement,20937,0.000295,221
Greedy,18194,0.000034,221
GeneticAlgorithm,19020,1.706781,221
TransformAndConquer,21785,0.000020,222
SpaceAndTimeTradeOffs,21777,0.006523,222
DynamicProgramming,21777,0.012550,222
IterativeImprovement,21758,0.000400,222
Greedy,19157,0.000030,222
GeneticAlgorithm,19380,1.693063,222
TransformAndConquer,21050,0.000021,223
SpaceAndTimeTradeOffs,21047,0.006612,223
DynamicProgramming,21047,0.012392,223
IterativeImprovement,21023,0.000354,223
Greedy,17563,0.000038,223
GeneticAlgorithm,18898,1.719705,223
TransformAndConquer,20806,0.000020,224
SpaceAndTimeTradeOffs,20798,0.006741,224
DynamicProgramming,20798,0.012244,224
IterativeImprovement,20763,0.000430,224
Greedy,17277,0.000028,224
GeneticAlgorithm,18692,1.704640,224
TransformAndConquer,21987,0.000020,225
SpaceAndTimeTradeOffs,21982,0.006744,225
DynamicProgramming,21982,0.012469,225
IterativeImprovement,21982,0.000290,225
Greedy,17719,0.000028,225
GeneticAlgorithm,19235,1.851280,225
TransformAndConquer,21891,0.000022,226
SpaceAndTimeTradeOffs,21891,0.006868,226
DynamicProgramming,21891,0.012608,226
IterativeImprovement,21891,0.000250,226
Greedy,18722,0.000026,226
GeneticAlgorithm,19414,1.892558,226
TransformAndConquer,23890,0.000021,227
SpaceAndTimeTradeOffs,23880,0.007109,227
DynamicProgramming,23880,0.012746,227
IterativeImprovement,23874,0.000303,227
Greedy,20704,0.000032,227
GeneticAlgorithm,20695,1.883383,227
TransformAndConquer,22773,0.000020,228
SpaceAndTimeTradeOffs,22766,0.007008,228
DynamicProgramming,22766,0.013096,228
IterativeImprovement,22752,0.000356,228
Greedy,18872,0.000030,228
GeneticAlgorithm,20388,1.895695,228
TransformAndConquer,24427,0.000019,229
SpaceAndTimeTradeOffs,24415,0.007068,229
DynamicProgramming,24415,0.013271,229
IterativeImprovement,24409,0.000296,229
Greedy,20898,0.000030,229
GeneticAlgorithm,21836,1.905990,229
TransformAndConquer,22371,0.000020,230
SpaceAndTimeTradeOffs,22367,0.007083,230
DynamicProgramming,22367,0.012888,230
IterativeImprovement,22339,0.000341,230
Greedy,18445,0.000031,230
GeneticAlgorithm,20207,1.861233,230
TransformAndConquer,23266,0.000019,231
SpaceAndTimeTradeOffs,23262,0.007093,231
DynamicProgramming,23262,0.013305,231
IterativeImprovement,23260,0.000351,231
Greedy,19757,0.000027,231
GeneticAlgorithm,20591,1.917386,231
TransformAndConquer,23435,0.000022,232
SpaceAndTimeTradeOffs,23429,0.007221,232
DynamicProgramming,23429,0.013416,232
IterativeImprovement,23410,0.000408,232
Greedy,20941,0.000033,232
GeneticAlgorithm,20743,1.912083,232
TransformAndConquer,22873,0.000022,233
SpaceAndTimeTradeOffs,22867,0.007253,233
DynamicProgramming,22867,0.013523,233
IterativeImprovement,22857,0.000339,233
Greedy,19995,0.000030,233
GeneticAlgorithm,20267,1.894947,233
TransformAndConquer,25587,0.000021,234
SpaceAndTimeTradeOffs,25578,0.007467,234
DynamicProgramming,25578,0.013598,234
IterativeImprovement,25535,0.000445,234
Greedy,21703,0.000029,234
GeneticAlgorithm,22911,1.959885,234
TransformAndConquer,24492,0.000018,235
SpaceAndTimeTradeOffs,24483,0.007443,235
DynamicProgramming,24483,0.013694,235
IterativeImprovement,24469,0.000374,235
Greedy,20931,0.000043,235
GeneticAlgorithm,21891,1.925023,235
TransformAndConquer,24471,0.000021,236
SpaceAndTimeTradeOffs,24462,0.007521,236
DynamicProgramming,24462,0.013640,236
IterativeImprovement,24441,0.000305,236
Greedy,21387,0.000039,236
GeneticAlgorithm,21436,1.916506,236
TransformAndConquer,22530,0.000018,237
SpaceAndTimeTradeOffs,22524,0.007661,237
DynamicProgramming,22524,0.014001,237
IterativeImprovement,22499,0.000381,237
Greedy,19716,0.000032,237
GeneticAlgorithm,20116,1.918292,237
TransformAndConquer,23875,0.000022,238
SpaceAndTimeTradeOffs,23862,0.007641,238
DynamicProgramming,23862,0.013836,238
IterativeImprovement,23856,0.000307,238
Greedy,20497,0.000030,238
GeneticAlgorithm,21522,1.949721,238
TransformAndConquer,23309,0.000021,239
SpaceAndTimeTradeOffs,23307,0.007624,239
DynamicProgramming,23307,0.014097,239
IterativeImprovement,23307,0.000334,239
Greedy,20711,0.000034,239
GeneticAlgorithm,20329,1.960956,239
TransformAndConquer,23576,0.000022,240
SpaceAndTimeTradeOffs,23572,0.007645,240
DynamicProgramming,23572,0.014143,240
IterativeImprovement,23545,0.000390,240
Greedy,19359,0.000049,240
GeneticAlgorithm,20794,1.926609,240
TransformAndConquer,24233,0.000020,241
SpaceAndTimeTradeOffs,24229,0.007814,241
DynamicProgramming,24229,0.014301,241
IterativeImprovement,24229,0.000370,241
Greedy,21201,0.000031,241
GeneticAlgorithm,21718,1.969503,241
TransformAndConquer,25792,0.000020,242
SpaceAndTimeTradeOffs,25786,0.007972,242
DynamicProgramming,25786,0.014450,242
IterativeImprovement,25760,0.000340,242
Greedy,21794,0.000030,242
GeneticAlgorithm,23020,1.981137,242
TransformAndConquer,26508,0.000022,243
SpaceAndTimeTradeOffs,26496,0.008188,243
DynamicProgramming,26496,0.014442,243
IterativeImprovement,26491,0.000405,243
Greedy,22742,0.000043,243
GeneticAlgorithm,23092,1.993045,243
TransformAndConquer,24306,0.000021,244
SpaceAndTimeTradeOffs,24302,0.007978,244
DynamicProgramming,24302,0.014415,244
IterativeImprovement,24272,0.000351,244
Greedy,20695,0.000035,244
GeneticAlgorithm,21276,1.977912,244
TransformAndConquer,23213,0.000025,245
SpaceAndTimeTradeOffs,23210,0.008019,245
DynamicProgramming,23210,0.014916,245
IterativeImprovement,23197,0.000457,245
Greedy,19894,0.000033,245
GeneticAlgorithm,20398,1.974540,245
TransformAndConquer,26848,0.000021,246
SpaceAndTimeTradeOffs,26847,0.008294,246
DynamicProgramming,26847,0.015127,246
IterativeImprovement,26844,0.000338,246
Greedy,22797,0.000034,246
GeneticAlgorithm,24525,2.014026,246
TransformAndConquer,25529,0.000021,247
SpaceAndTimeTradeOffs,25528,0.008096,247
DynamicProgramming,25528,0.015290,247
IterativeImprovement,25528,0.000346,247
Greedy,21996,0.000034,247
GeneticAlgorithm,22613,2.010266,247
TransformAndConquer,25844,0.000022,248
SpaceAndTimeTradeOffs,25840,0.008358,248
DynamicProgramming,25840,0.015466,248
IterativeImprovement,25816,0.000405,248
Greedy,22597,0.000034,248
GeneticAlgorithm,22334,2.005392,248
TransformAndConquer,25183,0.000020,249
SpaceAndTimeTradeOffs,25179,0.008342,249
DynamicProgramming,25179,0.015813,249
IterativeImprovement,25179,0.000395,249
Greedy,22183,0.000042,249
GeneticAlgorithm,21851,1.977579,249
TransformAndConquer,24243,0.000022,250
SpaceAndTimeTradeOffs,24231,0.008572,250
DynamicProgramming,24231,0.015769,250
IterativeImprovement,24228,0.000291,250
Greedy,20144,0.000046,250
GeneticAlgorithm,21411,2.037960,250
TransformAndConquer,27055,0.000023,251
SpaceAndTimeTradeOffs,27045,0.008574,251
DynamicProgramming,27045,0.016237,251
IterativeImprovement,27018,0.000361,251
Greedy,23137,0.000042,251
GeneticAlgorithm,23737,1.996147,251
TransformAndConquer,23521,0.000026,252
SpaceAndTimeTradeOffs,23516,0.008550,252
DynamicProgramming,23516,0.015890,252
IterativeImprovement,23516,0.000370,252
Greedy,20280,0.000041,252
GeneticAlgorithm,20426,1.984916,252
TransformAndConquer,23910,0.000021,253
SpaceAndTimeTradeOffs,23902,0.008665,253
DynamicProgramming,23902,0.015895,253
IterativeImprovement,23880,0.000367,253
Greedy,20073,0.000036,253
GeneticAlgorithm,20920,2.014861,253
TransformAndConquer,27207,0.000024,254
SpaceAndTimeTradeOffs,27199,0.008712,254
DynamicProgramming,27199,0.015877,254
IterativeImprovement,27182,0.000411,254
Greedy,21956,0.000034,254
GeneticAlgorithm,23541,2.027072,254
TransformAndConquer,27991,0.000021,255
SpaceAndTimeTradeOffs,27986,0.008837,255
DynamicProgramming,27986,0.016482,255
IterativeImprovement,27976,0.000448,255
Greedy,23243,0.000041,255
GeneticAlgorithm,24350,2.055321,255
TransformAndConquer,26507,0.000022,256
SpaceAndTimeTradeOffs,26499,0.009009,256
DynamicProgramming,26499,0.016414,256
IterativeImprovement,26485,0.000508,256
Greedy,21870,0.000033,256
GeneticAlgorithm,23679,2.192817,256
TransformAndConquer,26380,0.000022,257
SpaceAndTimeTradeOffs,26375,0.008992,257
DynamicProgramming,26375,0.016511,257
IterativeImprovement,26366,0.000451,257
Greedy,22770,0.000037,257
GeneticAlgorithm,23964,2.199163,257
TransformAndConquer,25154,0.000023,258
SpaceAndTimeTradeOffs,25148,0.009104,258
DynamicProgramming,25148,0.016360,258
IterativeImprovement,25131,0.000390,258
Greedy,21986,0.000034,258
GeneticAlgorithm,22419,2.179711,258
TransformAndConquer,27121,0.000022,259
SpaceAndTimeTradeOffs,27121,0.009080,259
DynamicProgramming,27121,0.018759,259
IterativeImprovement,27121,0.000311,259
Greedy,22638,0.000042,259
GeneticAlgorithm,23516,2.287378,259
TransformAndConquer,28472,0.000022,260
SpaceAndTimeTradeOffs,28470,0.009505,260
DynamicProgramming,28470,0.016802,260
IterativeImprovement,28470,0.000371,260
Greedy,23894,0.000034,260
GeneticAlgorithm,25702,2.248003,260
TransformAndConquer,28817,0.000023,261
SpaceAndTimeTradeOffs,28806,0.009134,261
DynamicProgramming,28806,0.016798,261
IterativeImprovement,28805,0.000463,261
Greedy,23750,0.000040,261
GeneticAlgorithm,25132,2.241327,261
TransformAndConquer,28446,0.000023,262
SpaceAndTimeTradeOffs,28436,0.009417,262
DynamicProgramming,28436,0.017127,262
IterativeImprovement,28430,0.000392,262
Greedy,24492,0.000038,262
GeneticAlgorithm,24471,2.324155,262
TransformAndConquer,27682,0.000023,263
SpaceAndTimeTradeOffs,27677,0.009346,263
DynamicProgramming,27677,0.017546,263
IterativeImprovement,27647,0.000509,263
Greedy,22717,0.000037,263
GeneticAlgorithm,24033,2.405783,263
TransformAndConquer,27034,0.000026,264
SpaceAndTimeTradeOffs,27019,0.010039,264
DynamicProgramming,27019,0.018046,264
IterativeImprovement,27003,0.000413,264
Greedy,22639,0.000038,264
GeneticAlgorithm,24002,2.281891,264
TransformAndConquer,27343,0.000022,265
SpaceAndTimeTradeOffs,27339,0.009660,265
DynamicProgramming,27339,0.018002,265
IterativeImprovement,27339,0.000446,265
Greedy,22264,0.000038,265
GeneticAlgorithm,23501,2.293197,265
TransformAndConquer,30646,0.000026,266
SpaceAndTimeTradeOffs,30636,0.009859,266
DynamicProgramming,30636,0.017505,266
IterativeImprovement,30636,0.000415,266
Greedy,25401,0.000039,266
GeneticAlgorithm,27102,2.300364,266
TransformAndConquer,27999,0.000021,267
SpaceAndTimeTradeOffs,27993,0.009698,267
DynamicProgramming,27993,0.017491,267
IterativeImprovement,27982,0.000448,267
Greedy,23658,0.000040,267
GeneticAlgorithm,24470,2.292470,267
TransformAndConquer,29613,0.000028,268
SpaceAndTimeTradeOffs,29606,0.009843,268
DynamicProgramming,29606,0.018519,268
IterativeImprovement,29595,0.000321,268
Greedy,23974,0.000052,268
GeneticAlgorithm,25759,2.302161,268
TransformAndConquer,28704,0.000020,269
SpaceAndTimeTradeOffs,28698,0.010137,269
DynamicProgramming,28698,0.019022,269
IterativeImprovement,28698,0.000424,269
Greedy,25370,0.000049,269
GeneticAlgorithm,24856,2.291060,269
TransformAndConquer,27452,0.000023,270
SpaceAndTimeTradeOffs,27442,0.009939,270
DynamicProgramming,27442,0.018403,270
IterativeImprovement,27425,0.000338,270
Greedy,22618,0.000052,270
GeneticAlgorithm,23622,2.247549,270
TransformAndConquer,27583,0.000028,271
SpaceAndTimeTradeOffs,27578,0.009977,271
DynamicProgramming,27578,0.018178,271
IterativeImprovement,27574,0.000451,271
Greedy,22236,0.000035,271
GeneticAlgorithm,24226,2.307350,271
TransformAndConquer,28606,0.000027,272
SpaceAndTimeTradeOffs,28596,0.010247,272
DynamicProgramming,28596,0.018766,272
IterativeImprovement,28585,0.000401,272
Greedy,23322,0.000040,272
GeneticAlgorithm,25718,2.291821,272
TransformAndConquer,27481,0.000025,273
SpaceAndTimeTradeOffs,27470,0.009989,273
DynamicProgramming,27470,0.019018,273
IterativeImprovement,27459,0.000414,273
Greedy,21783,0.000034,273
GeneticAlgorithm,23907,2.292412,273
TransformAndConquer,29450,0.000027,274
SpaceAndTimeTradeOffs,29439,0.010843,274
DynamicProgramming,29439,0.019044,274
IterativeImprovement,29435,0.000355,274
Greedy,23139,0.000039,274
GeneticAlgorithm,25243,2.360335,274
TransformAndConquer,28266,0.000023,275
SpaceAndTimeTradeOffs,28255,0.010102,275
DynamicProgramming,28255,0.018864,275
IterativeImprovement,28226,0.000415,275
Greedy,23238,0.000047,275
GeneticAlgorithm,24182,2.303558,275
TransformAndConquer,31342,0.000023,276
SpaceAndTimeTradeOffs,31335,0.010262,276
DynamicProgramming,31335,0.019267,276
IterativeImprovement,31316,0.000424,276
Greedy,27643,0.000048,276
GeneticAlgorithm,27588,2.344812,276
TransformAndConquer,31643,0.000024,277
SpaceAndTimeTradeOffs,31641,0.010314,277
DynamicProgramming,31641,0.019460,277
IterativeImprovement,31599,0.000424,277
Greedy,25920,0.000044,277
GeneticAlgorithm,27935,2.329807,277
TransformAndConquer,30709,0.000024,278
SpaceAndTimeTradeOffs,30699,0.010486,278
DynamicProgramming,30699,0.019080,278
IterativeImprovement,30663,0.000554,278
Greedy,25995,0.000047,278
GeneticAlgorithm,26860,2.323291,278
TransformAndConquer,31132,0.000026,279
SpaceAndTimeTradeOffs,31118,0.010546,279
DynamicProgramming,31118,0.019360,279
IterativeImprovement,31118,0.000480,279
Greedy,25646,0.000038,279
GeneticAlgorithm,27055,2.387474,279
TransformAndConquer,32205,0.000026,280
SpaceAndTimeTradeOffs,32190,0.010856,280
DynamicProgramming,32190,0.020579,280
IterativeImprovement,32173,0.000355,280
Greedy,26714,0.000041,280
GeneticAlgorithm,27676,2.410116,280
TransformAndConquer,32354,0.000050,281
SpaceAndTimeTradeOffs,32341,0.012873,281
DynamicProgramming,32341,0.020913,281
IterativeImprovement,32309,0.000509,281
Greedy,25456,0.000045,281
GeneticAlgorithm,28429,2.383247,281
TransformAndConquer,30908,0.000029,282
SpaceAndTimeTradeOffs,30898,0.010977,282
DynamicProgramming,30898,0.020411,282
IterativeImprovement,30884,0.000442,282
Greedy,25987,0.000037,282
GeneticAlgorithm,27459,2.382423,282
TransformAndConquer,31325,0.000023,283
SpaceAndTimeTradeOffs,31319,0.010808,283
DynamicProgramming,31319,0.020800,283
IterativeImprovement,31303,0.000504,283
Greedy,25181,0.000037,283
GeneticAlgorithm,28144,2.411928,283
TransformAndConquer,30370,0.000022,284
SpaceAndTimeTradeOffs,30366,0.011728,284
DynamicProgramming,30366,0.021062,284
IterativeImprovement,30350,0.000496,284
Greedy,24483,0.000036,284
GeneticAlgorithm,26632,2.481015,284
TransformAndConquer,30436,0.000029,285
SpaceAndTimeTradeOffs,30426,0.011014,285
DynamicProgramming,30426,0.020445,285
IterativeImprovement,30416,0.000595,285
Greedy,23210,0.000039,285
GeneticAlgorithm,26809,2.446123,285
TransformAndConquer,31013,0.000028,286
SpaceAndTimeTradeOffs,31004,0.011090,286
DynamicProgramming,31004,0.021179,286
IterativeImprovement,30993,0.000368,286
Greedy,26128,0.000049,286
GeneticAlgorithm,26774,2.457137,286
TransformAndConquer,32046,0.000025,287
SpaceAndTimeTradeOffs,32041,0.011078,287
DynamicProgramming,32041,0.020565,287
IterativeImprovement,31982,0.000461,287
Greedy,26190,0.000055,287
GeneticAlgorithm,27594,2.384869,287
TransformAndConquer,31178,0.000028,288
SpaceAndTimeTradeOffs,31169,0.011333,288
DynamicProgramming,31169,0.020632,288
IterativeImprovement,31167,0.000443,288
Greedy,24648,0.000046,288
GeneticAlgorithm,27086,2.455418,288
TransformAndConquer,30915,0.000025,289
SpaceAndTimeTradeOffs,30906,0.011157,289
DynamicProgramming,30906,0.021288,289
IterativeImprovement,30898,0.000373,289
Greedy,25659,0.000040,289
GeneticAlgorithm,27146,2.523443,289
TransformAndConquer,31398,0.000029,290
SpaceAndTimeTradeOffs,31387,0.011509,290
DynamicProgramming,31387,0.021049,290
IterativeImprovement,31380,0.000544,290
Greedy,26375,0.000045,290
GeneticAlgorithm,27145,2.587758,290
TransformAndConquer,31478,0.000040,291
SpaceAndTimeTradeOffs,31472,0.011468,291
DynamicProgramming,31472,0.021826,291
IterativeImprovement,31472,0.000540,291
Greedy,25561,0.000038,291
GeneticAlgorithm,27753,2.611237,291
TransformAndConquer,32862,0.000026,292
SpaceAndTimeTradeOffs,32853,0.011781,292
DynamicProgramming,32853,0.021508,292
IterativeImprovement,32827,0.000601,292
Greedy,27721,0.000041,292
GeneticAlgorithm,27910,2.638136,292
TransformAndConquer,31794,0.000029,293
SpaceAndTimeTradeOffs,31784,0.011585,293
DynamicProgramming,31784,0.022028,293
IterativeImprovement,31774,0.000446,293
Greedy,25492,0.000046,293
GeneticAlgorithm,27017,2.541378,293
TransformAndConquer,34731,0.000026,294
SpaceAndTimeTradeOffs,34725,0.011750,294
DynamicProgramming,34725,0.022087,294
IterativeImprovement,34670,0.000524,294
Greedy,28614,0.000047,294
GeneticAlgorithm,29897,2.607180,294
TransformAndConquer,35675,0.000023,295
SpaceAndTimeTradeOffs,35664,0.011698,295
DynamicProgramming,35664,0.021301,295
IterativeImprovement,35631,0.000532,295
Greedy,30279,0.000037,295
GeneticAlgorithm,30117,2.610699,295
TransformAndConquer,32317,0.000024,296
SpaceAndTimeTradeOffs,32309,0.011838,296
DynamicProgramming,32309,0.021519,296
IterativeImprovement,32285,0.000599,296
Greedy,25115,0.000042,296
GeneticAlgorithm,27907,2.593200,296
TransformAndConquer,31765,0.000026,297
SpaceAndTimeTradeOffs,31756,0.011913,297
DynamicProgramming,31756,0.022419,297
IterativeImprovement,31725,0.000544,297
Greedy,25400,0.000042,297
GeneticAlgorithm,27191,2.584869,297
TransformAndConquer,34005,0.000026,298
SpaceAndTimeTradeOffs,33995,0.012015,298
DynamicProgramming,33995,0.021800,298
IterativeImprovement,33973,0.000545,298
Greedy,28039,0.000047,298
GeneticAlgorithm,28645,2.616053,298
TransformAndConquer,31870,0.000026,299
SpaceAndTimeTradeOffs,31867,0.011781,299
DynamicProgramming,31867,0.021949,299
IterativeImprovement,31846,0.000596,299
Greedy,26572,0.000051,299
GeneticAlgorithm,27610,2.589375,299
TransformAndConquer,35193,0.000027,300
SpaceAndTimeTradeOffs,35180,0.012077,300
DynamicProgramming,35180,0.022122,300
IterativeImprovement,35173,0.000482,300
Greedy,27945,0.000043,300
GeneticAlgorithm,29838,2.636344,300
TransformAndConquer,30585,0.000026,301
SpaceAndTimeTradeOffs,30579,0.011928,301
DynamicProgramming,30579,0.022536,301
IterativeImprovement,30559,0.000634,301
Greedy,24691,0.000049,301
GeneticAlgorithm,26517,2.587061,301
TransformAndConquer,32481,0.000030,302
SpaceAndTimeTradeOffs,32479,0.012204,302
DynamicProgramming,32479,0.023490,302
IterativeImprovement,32471,0.000600,302
Greedy,24936,0.000043,302
GeneticAlgorithm,28272,2.595620,302
TransformAndConquer,35075,0.000025,303
SpaceAndTimeTradeOffs,35066,0.012422,303
DynamicProgramming,35066,0.022515,303
IterativeImprovement,35064,0.000556,303
Greedy,28184,0.000054,303
GeneticAlgorithm,30684,2.652584,303
TransformAndConquer,33223,0.000025,304
SpaceAndTimeTradeOffs,33209,0.012473,304
DynamicProgramming,33209,0.023373,304
IterativeImprovement,33180,0.000559,304
Greedy,26852,0.000046,304
GeneticAlgorithm,28598,2.649848,304
TransformAndConquer,35151,0.000026,305
SpaceAndTimeTradeOffs,35150,0.012559,305
DynamicProgramming,35150,0.023951,305
IterativeImprovement,35137,0.000620,305
Greedy,28003,0.000056,305
GeneticAlgorithm,30399,2.692183,305
TransformAndConquer,35318,0.000027,306
SpaceAndTimeTradeOffs,35311,0.012788,306
DynamicProgramming,35311,0.023422,306
IterativeImprovement,35296,0.000579,306
Greedy,28471,0.000045,306
GeneticAlgorithm,31252,2.670720,306
TransformAndConquer,34110,0.000025,307
SpaceAndTimeTradeOffs,34105,0.012623,307
DynamicProgramming,34105,0.023651,307
IterativeImprovement,34099,0.000508,307
Greedy,27689,0.000045,307
GeneticAlgorithm,28673,2.689255,307
TransformAndConquer,34008,0.000025,308
SpaceAndTimeTradeOffs,34001,0.012709,308
DynamicProgramming,34001,0.024586,308
IterativeImprovement,33985,0.000492,308
Greedy,27484,0.000043,308
GeneticAlgorithm,29119,2.650676,308
TransformAndConquer,37352,0.000025,309
SpaceAndTimeTradeOffs,37346,0.012778,309
DynamicProgramming,37346,0.024098,309
IterativeImprovement,37346,0.000610,309
Greedy,29207,0.000052,309
GeneticAlgorithm,33237,2.739238,309
TransformAndConquer,36258,0.000029,310
SpaceAndTimeTradeOffs,36251,0.013204,310
DynamicProgramming,36251,0.023841,310
IterativeImprovement,36233,0.000637,310
Greedy,27827,0.000040,310
GeneticAlgorithm,31202,2.726130,310
TransformAndConquer,32403,0.000026,311
SpaceAndTimeTradeOffs,32389,0.012819,311
DynamicProgramming,32389,0.023775,311
IterativeImprovement,32378,0.000491,311
Greedy,25803,0.000050,311
GeneticAlgorithm,28392,2.641548,311
TransformAndConquer,34042,0.000026,312
SpaceAndTimeTradeOffs,34039,0.013038,312
DynamicProgramming,34039,0.024545,312
IterativeImprovement,34028,0.000499,312
Greedy,27362,0.000049,312
GeneticAlgorithm,29448,2.684290,312
TransformAndConquer,32819,0.000024,313
SpaceAndTimeTradeOffs,32817,0.012991,313
DynamicProgramming,32817,0.024901,313
IterativeImprovement,32767,0.000658,313
Greedy,25976,0.000062,313
GeneticAlgorithm,27976,2.610056,313
TransformAndConquer,36385,0.000026,314
SpaceAndTimeTradeOffs,36375,0.013253,314
DynamicProgramming,36375,0.024837,314
IterativeImprovement,36350,0.000647,314
Greedy,29296,0.000055,314
GeneticAlgorithm,30697,2.727140,314
TransformAndConquer,36472,0.000027,315
SpaceAndTimeTradeOffs,36461,0.013560,315
DynamicProgramming,36461,0.024641,315
IterativeImprovement,36432,0.000765,315
Greedy,29178,0.000053,315
GeneticAlgorithm,31709,2.729754,315
TransformAndConquer,33428,0.000034,316
SpaceAndTimeTradeOffs,33418,0.013360,316
DynamicProgramming,33418,0.024954,316
IterativeImprovement,33417,0.000569,316
Greedy,26733,0.000057,316
GeneticAlgorithm,28367,2.706473,316
TransformAndConquer,34484,0.000027,317
SpaceAndTimeTradeOffs,34475,0.013478,317
DynamicProgramming,34475,0.025083,317
IterativeImprovement,34440,0.000519,317
Greedy,24703,0.000053,317
GeneticAlgorithm,30210,2.703414,317
TransformAndConquer,36935,0.000027,318
SpaceAndTimeTradeOffs,36925,0.013458,318
DynamicProgramming,36925,0.025540,318
IterativeImprovement,36892,0.000560,318
Greedy,27684,0.000058,318
GeneticAlgorithm,30392,2.724214,318
TransformAndConquer,37153,0.000026,319
SpaceAndTimeTradeOffs,37144,0.013405,319
DynamicProgramming,37144,0.025081,319
IterativeImprovement,37133,0.000523,319
Greedy,28939,0.000052,319
GeneticAlgorithm,32116,2.720837,319
TransformAndConquer,36312,0.000034,320
SpaceAndTimeTradeOffs,36302,0.013617,320
DynamicProgramming,36302,0.025093,320
IterativeImprovement,36271,0.000599,320
Greedy,28322,0.000050,320
GeneticAlgorithm,31057,2.713024,320
TransformAndConquer,35309,0.000025,321
SpaceAndTimeTradeOffs,35297,0.013605,321
DynamicProgramming,35297,0.024896,321
IterativeImprovement,35287,0.000526,321
Greedy,26966,0.000049,321
GeneticAlgorithm,30088,2.703289,321
TransformAndConquer,35192,0.000028,322
SpaceAndTimeTradeOffs,35181,0.013808,322
DynamicProgramming,35181,0.025387,322
IterativeImprovement,35162,0.000544,322
Greedy,29701,0.000059,322
GeneticAlgorithm,29944,2.742842,322
TransformAndConquer,37500,0.000033,323
SpaceAndTimeTradeOffs,37492,0.013764,323
DynamicProgramming,37492,0.025683,323
IterativeImprovement,37478,0.000662,323
Greedy,29728,0.000058,323
GeneticAlgorithm,31963,2.801531,323
TransformAndConquer,38999,0.000033,324
SpaceAndTimeTradeOffs,38985,0.013963,324
DynamicProgramming,38985,0.026684,324
IterativeImprovement,38962,0.000688,324
Greedy,31190,0.000049,324
GeneticAlgorithm,33149,2.935052,324
TransformAndConquer,37321,0.000025,325
SpaceAndTimeTradeOffs,37312,0.014003,325
DynamicProgramming,37312,0.025610,325
IterativeImprovement,37285,0.000686,325
Greedy,28442,0.000051,325
GeneticAlgorithm,31769,2.980682,325
TransformAndConquer,35991,0.000027,326
SpaceAndTimeTradeOffs,35987,0.014090,326
DynamicProgramming,35987,0.026258,326
IterativeImprovement,35946,0.000795,326
Greedy,30511,0.000050,326
GeneticAlgorithm,30491,2.961247,326
TransformAndConquer,36700,0.000028,327
SpaceAndTimeTradeOffs,36689,0.014342,327
DynamicProgramming,36689,0.026702,327
IterativeImprovement,36689,0.000605,327
Greedy,29383,0.000055,327
GeneticAlgorithm,32029,2.928816,327
TransformAndConquer,39088,0.000028,328
SpaceAndTimeTradeOffs,39084,0.014210,328
DynamicProgramming,39084,0.026593,328
IterativeImprovement,39078,0.000732,328
Greedy,29992,0.000047,328
GeneticAlgorithm,33117,2.988161,328
TransformAndConquer,38840,0.000027,329
SpaceAndTimeTradeOffs,38834,0.014431,329
DynamicProgramming,38834,0.027476,329
IterativeImprovement,38818,0.000640,329
Greedy,29915,0.000047,329
GeneticAlgorithm,33060,2.984438,329
TransformAndConquer,37218,0.000028,330
SpaceAndTimeTradeOffs,37211,0.014444,330
DynamicProgramming,37211,0.028329,330
IterativeImprovement,37199,0.000560,330
Greedy,30372,0.000056,330
GeneticAlgorithm,31404,2.999506,330
TransformAndConquer,38782,0.000024,331
SpaceAndTimeTradeOffs,38769,0.014507,331
DynamicProgramming,38769,0.028948,331
IterativeImprovement,38746,0.000751,331
Greedy,31435,0.000049,331
GeneticAlgorithm,32352,3.016318,331
TransformAndConquer,38256,0.000029,332
SpaceAndTimeTradeOffs,38244,0.014698,332
DynamicProgramming,38244,0.029085,332
IterativeImprovement,38242,0.000564,332
Greedy,30057,0.000082,332
GeneticAlgorithm,33199,2.962401,332
TransformAndConquer,37207,0.000027,333
SpaceAndTimeTradeOffs,37195,0.014593,333
DynamicProgramming,37195,0.028739,333
IterativeImprovement,37188,0.000658,333
Greedy,29628,0.000054,333
GeneticAlgorithm,31459,2.950377,333
TransformAndConquer,40787,0.000027,334
SpaceAndTimeTradeOffs,40782,0.014929,334
DynamicProgramming,40782,0.029431,334
IterativeImprovement,40767,0.000685,334
Greedy,32772,0.000061,334
GeneticAlgorithm,35399,3.012678,334
TransformAndConquer,41287,0.000027,335
SpaceAndTimeTradeOffs,41283,0.015051,335
DynamicProgramming,41283,0.029184,335
IterativeImprovement,41283,0.000585,335
Greedy,31045,0.000061,335
GeneticAlgorithm,34409,3.027924,335
TransformAndConquer,37630,0.000027,336
SpaceAndTimeTradeOffs,37616,0.014725,336
DynamicProgramming,37616,0.027909,336
IterativeImprovement,37593,0.000784,336
Greedy,28649,0.000055,336
GeneticAlgorithm,32788,2.946430,336
